,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength
10,26.682128999999996,0.16854161,24.126079999999998,26.866339,29.389912,5.263832,279.47226,389.62228,45.97595,29.911547,0.801463,0.90105057,0.06341541,0.6643669,1.4839764,1.420561,11.785538,7.125358,8.769623,4.410933,0.044046704000000006,2.297479,1.563081,0.6703057,2.3737787999999997,1.6493232,1.0279816,13.758045000000001,16.01934,0.68199396,627.1462,0.46786734,1310.1542,0.2261545,-68.1336,-1.3557752,1594.3699,0.16149707,-68.94324499999999,-1.2822578000000002,2535.5796,0.11180739,-72.29341,-1.1902523999999999,-8.247653999999999,-0.8506029,18.94254,0.4521492999999999,0.062230855,0.53524905,-0.011558292,-1.1065023,-9.388630000000001,17.353203,-0.012739007,0.00067473797,2.5854877999999997,1.5100671,0.43888888,0.31685767,0.18100000000000002,0.23849320000000002
11,26.541231,0.20329049,23.795681,25.87854,28.711841999999997,4.9161605999999995,257.16900000000004,229.94113,158.21971000000002,159.04729,1.0753088,0.7468056,0.24741396,0.97649,1.7634683,1.5160543,16.618113,6.6981864,11.684312,5.845187999999999,0.044992912999999995,2.0509143,1.6455959,0.69094914,2.4271984,1.4849141000000001,-3.3034991999999996,-4.1751566,13.722388,0.9909055,578.7684,0.4605194,1341.6158,0.23750332,-43.477383,-1.8583919999999998,1566.5439999999999,0.17350706,-46.745655,-1.6010723,2519.6665,0.11256176,-50.01582,-1.4634366,-9.33473,-0.67117286,19.023165,0.43053743,0.066991016,0.49321255,-0.01565228,-0.8785767,-6.7733191999999995,14.377204999999998,0.0065631806,-0.0024465048000000002,3.7195995,1.7316017,0.4475,0.29992009999999997,0.126,0.12491597
12,27.853199,0.17260551,25.25655,28.4613,30.525682,5.269132599999999,246.89622000000003,340.86206,78.44237,91.84181,0.9603870999999999,0.7815491999999999,0.17110074,0.8567929,1.6207452,1.4496444,14.247024,8.038247,9.991502,7.112068700000001,0.04441394,1.8447268,1.4346966,0.6239349000000001,3.2063112,1.254674,3.5369290999999996,4.676483599999999,18.945135,0.5992755999999999,663.0691,0.4652872,1276.4025,0.22771893,-49.403248,-1.6520258999999997,1643.5684,0.15822716,-51.683243,-1.4839973,2589.8413,0.11168035,-55.396919999999994,-1.3476046,-10.006741,-0.7352274999999999,19.6803,0.46464452,0.07140219,0.45226538,-0.0114379125,-1.1677104,-8.006573,15.589872,0.004606971,0.00017374521,2.9429076000000003,1.5357353999999999,0.49807692,0.30287114,0.14083333,0.19172283
13,28.093666,0.17386004,25.381088000000002,28.102997,30.155293,4.7742043,212.51616,261.87155,96.647316,100.81822,0.7236788000000001,0.9145644,0.05482226,0.5838774999999999,1.3073451999999999,1.252523,12.342149000000001,5.4977255,8.390953999999999,4.3576403,0.045847877999999995,1.7980452,1.5368383999999997,0.6176235,3.2704356,1.2551879,1.3659711,9.742884,18.201525,0.6747428000000001,697.2003,0.43204066,1298.1432,0.25326678,-71.33372,-1.2971205,1666.5267,0.15698263,-71.490814,-1.2342648999999999,2627.7327,0.1096921,-74.84486,-1.1461089,-9.948807,-0.7433470999999999,19.412796,0.4464808,0.08070696,0.42652285,-0.009672891999999999,-1.3298541000000001,-7.9384193,16.132294,0.007439958399999999,0.0023992166000000002,2.8529086,1.5224656,0.4304878,0.23928703,0.25272727,0.29959846
14,28.051252,0.16472855,24.642504000000002,28.137103999999997,30.411701,5.7691975,163.42632,184.67435,92.52417,88.97038,0.74466693,0.8550937,0.10156015,0.6443466999999999,1.2647661000000001,1.163206,13.006083,6.5096865,8.304453,4.618626,0.03496161,1.7461358,1.5862247,0.6335674,3.6511,1.0463743,2.4458926,5.522131,19.23382,0.5337267,740.76666,0.41310492,1259.405,0.22172463,-64.70845,-1.374563,1720.8275,0.15877816,-64.90675,-1.3041945,2678.6033,0.1049271,-68.53146,-1.2003018,-9.902425,-0.74135494,19.727142,0.42380829999999997,0.080685906,0.39468774,-0.009697707,-1.4094228000000002,-6.021095799999999,14.541633,0.011931869,0.00038837377000000003,3.0781069,1.6197455,0.42857143,0.3098046,0.2067647,0.23650295
15,25.394272,0.14469628,23.252401000000003,25.32611,27.837427,4.585026,275.56237999999996,503.574,151.67441000000002,155.5062,0.7228574999999999,1.1504729999999999,0.0610763,0.4649781,1.2828591,1.2217828000000002,11.713189999999999,6.2041545,10.866185,11.003541,0.03409998,1.6687326,1.5099989,0.71995693,2.5308704,1.4534044,0.030699357000000004,366.2776,14.285014000000002,0.84114605,650.8526,0.48509574,1233.4302,0.23682714,-89.34961,-1.0815605,1666.4286,0.15813436,-89.63588,-1.0307137,2620.395,0.1033719,-88.89361,-1.0449109,-8.891248,-0.6589505,16.15475,0.43681620000000004,0.071231715,0.5157475,-0.013901156999999999,-0.76059246,-6.9927435,15.966607999999999,0.0026290140000000003,0.0007934222,2.2528162,1.2594458,0.45099998,0.3594009,0.35333332,0.22866763
16,25.802785999999998,0.14129761,23.287354,25.598785,28.298464000000003,5.0111102999999995,138.72863999999998,162.26566,55.301876,62.181445999999994,0.80280095,0.85216725,0.10355510000000001,0.6573653,1.4296436000000001,1.3260885,13.949461,7.3764477,9.586181,4.8726044,0.041984145,2.2402782,1.3944366000000001,0.74152553,2.9853767999999996,1.3226301999999999,2.5123847,3.2643002999999995,18.077614,0.55398905,650.41785,0.46555559999999996,1191.5999,0.22304827,-68.73761,-1.3440329,1684.8519,0.17620228,-72.474625,-1.1941389,2622.2542,0.10128283,-72.02428,-1.2061913999999998,-10.646165,-0.67443275,18.335245,0.44200557,0.07082046,0.51047087,-0.0148900235,-1.0373825,-3.7826216,13.946804,0.015148031999999999,0.004532555,2.9611845000000003,1.363272,0.48588234,0.34510112,0.22470587,0.30967945
17,27.660608,0.1583888,24.360982999999997,27.513122999999997,31.660120000000003,7.299136999999999,214.97922999999997,237.29375,38.88375,20.914348999999998,0.7656983,0.8516664,0.12407437,0.6185524,1.2915047,1.1674303999999998,12.082937,5.879778400000001,7.843325599999999,4.6076393,0.036918472,1.8017886000000003,1.605349,0.66888654,2.7300875,1.5774511999999998,1.8300148,5.61008,16.98953,0.63868433,636.10895,0.435515,1345.3174,0.20964362,-54.4311,-1.6010791000000002,1624.4325,0.1539844,-57.17798199999999,-1.4379979999999999,2555.5012,0.11040989,-59.789680000000004,-1.3490268,-9.766132,-0.74319345,18.895664,0.44472873,0.08304232,0.38142788,-0.013435803,-0.9577642,-3.9504992999999997,11.680621,0.019154966000000002,0.002068865,3.1451037,1.1477761999999998,0.638125,0.37395218,0.21187499,0.17107084
18,27.793122999999998,0.15631334,25.421543,27.606959999999997,30.479588,5.0580444,281.72156,654.0763,69.64604,65.1173,0.84245855,0.7869268,0.15150167,0.75622654,1.4050178999999998,1.2535162,12.700146,6.1223583,8.122622999999999,3.7686732000000003,0.0420463,1.9125627,1.5476731000000001,0.69750535,3.0679505000000002,1.3067761999999998,-1.3957883999999998,-7.8619485000000005,16.731735,0.74846256,712.47784,0.39348605,1325.48,0.2307257,-51.95476,-1.6568487,1681.9999,0.14959029999999998,-54.095383,-1.5042771000000001,2638.0493,0.10613233,-57.663596999999996,-1.3746401000000001,-9.688408,-0.7395054,19.576992,0.46974972,0.09075029,0.33145145,-0.01380442,-1.0558264,-5.9527965,14.453705,0.01121474,0.0018247872,2.9537876,1.2416428,0.59999996,0.3728683,0.20083334,0.29221729999999996
19,25.217804,0.17555004,23.019645999999998,24.355968,27.115051,4.0954056,242.18207999999998,366.5422,58.98738,71.48628000000001,0.740502,0.8968155000000001,0.10230916,0.61326116,1.214452,1.1121428999999998,12.051203,8.921534,7.1866345,4.501639,0.03366593,1.9190816000000002,1.4721853999999999,0.6446217,2.706495,1.304426,0.09517812,76.39846,17.574355999999998,0.60576576,556.472,0.42295313,1292.4342,0.21636641,-63.92171999999999,-1.3829417,1558.4642,0.15329957,-69.648094,-1.1898031,2522.486,0.100007765,-72.18039,-1.1204582,-11.4225,-0.7052265,20.64624,0.44594577,0.04488405,0.7747375,-0.018455816,-0.837722,-6.066957,14.504029000000001,-0.004497942,0.0020461814000000004,2.3923445,1.6150153,0.42675674,0.36095256,0.20387095,0.29663354
20,25.640304999999998,0.14461446,23.243326,25.188517,28.329163,5.0858364,166.22127,234.68216,42.397152,40.856297,0.74141675,0.94710726,0.05535792,0.6098323,1.2505298,1.1951718,14.382960999999998,7.530616800000001,7.056877,4.1766239999999994,0.03315561,1.9684466,1.5258011,0.6556309,2.8546033,1.2645228000000002,1.0395073000000001,5.539071,19.176117,0.56490254,515.2609,0.40951383,1278.8729,0.19942886,-77.96245,-1.1994147,1528.0369,0.13997704,-83.30374,-1.0512812,2486.724,0.09658885,-85.804726,-0.99791336,-12.019388000000001,-0.65903085,21.691591,0.43381320000000007,0.04952849,0.67457,-0.019728197,-0.80591744,-4.710507,13.3672495,-0.0030968902,0.0025265592000000003,2.5013897000000003,1.5058559999999999,0.40925926,0.2552693,0.2512,0.48844507
21,27.333434999999998,0.17430952,24.35828,27.509453000000004,29.972832,5.6145515,128.9091,134.96051,122.90915,207.59771999999998,0.5484598,0.86360025,0.054775305,0.479264,0.91288126,0.85810596,9.419489,4.6664886,5.890431400000001,3.3207218999999997,0.04514165,2.1819248,1.5005878000000001,0.6031534000000001,2.8598607000000005,1.3485652,-0.4692048,-21.185762,19.114462,0.5988449,722.13306,0.3912116,1298.0709,0.23199829999999996,-69.98940999999999,-1.3234476,1688.3748,0.15054883,-71.96181999999999,-1.2309426,2656.9390000000003,0.106140316,-75.98963,-1.1281424999999998,-9.823402999999999,-0.72530043,20.197046,0.4269744000000001,0.09222139,0.35261998,-0.010773267,-1.3270826,-8.642845,17.242435,0.0056750504,0.0009669332000000001,2.6943803,1.5467905,0.42299998,0.24769132,0.225,0.30131656
22,27.787178000000004,0.161387,24.663223000000002,27.750788,30.957434000000003,6.294210400000001,316.42602999999997,547.9522,172.68289,411.35196,0.9506716999999999,0.7459875,0.27210927,0.84879535,1.5603075000000002,1.2881982,14.887535,7.2836814,9.019267,3.8367263999999994,0.04468326,1.9760491000000002,1.6355743,0.65705657,2.3512225,1.7459533,-0.88604593,-11.9175825,17.720907,0.62497216,727.6328,0.39239785,1298.0237,0.22392471,-43.98253,-1.8438952000000002,1707.7349,0.1552321,-47.269709999999996,-1.6114641,2671.4812,0.10438361,-51.99395,-1.4152517,-9.798167,-0.7193980999999999,19.787762,0.41441858,0.088916466,0.33139893,-0.014580441999999999,-1.0241878,-6.406434,15.451104999999998,0.02234731,-0.0012980975,3.3196906999999998,1.5041022,0.5169697,0.55585855,0.14821428,0.21355921
23,29.527072999999998,0.13304009,26.374209999999998,29.344395000000002,31.907111999999998,5.532902,101.73528,111.45875,60.408066000000005,60.95849200000001,0.7688282,0.8621643,0.074000254,0.7028970999999999,1.3540908999999999,1.2800907,11.782726,5.626717,9.564748,5.505678700000001,0.034923363,2.1335905,1.5310894,0.67302006,3.8141875,1.142784,2.4134176,4.0348387,19.404676000000002,0.5256316999999999,791.4282,0.3758704,1264.7605,0.23451602,-73.45533,-1.2839627,1754.5056,0.1581635,-72.71164,-1.2435063999999998,2711.4497,0.10708162,-76.760704,-1.139669,-9.240753999999999,-0.6922674,19.313086,0.40430248,0.09096557,0.27645823,-0.012112356000000001,-1.113151,-7.4365015,16.759838000000002,0.0023216812,0.0020386397,3.2757053,1.3711152,0.47,0.32409874,0.27461538,0.464884
24,28.603209999999997,0.15368843,26.052965,28.072033,30.278809000000003,4.2258434000000005,109.99056000000002,89.52216,53.22639,54.567046999999995,0.6568661,0.9360523000000001,0.06801277,0.49961272,1.213226,1.1452132,11.942992,5.2739769999999995,8.028348,4.729903,0.034941185,1.5563185,1.5900706,0.64043146,3.002311,1.2560468,-0.18586992,-48.180206,18.065725,0.5379267,812.057,0.34708703,1234.0948,0.21709482,-83.117195,-1.1477,1744.6770000000001,0.13462913,-81.132126,-1.1539906999999998,2709.0532,0.09814934,-85.51992,-1.0535101,-7.596346400000001,-0.82478034,18.64584,0.47084084,0.090080485,0.32872495,-0.008694380500000001,-1.5050825,-7.338379,16.034428,0.0016285048,0.0014955885000000001,2.8028028,1.7102616000000002,0.34647059999999996,0.24523555,0.26285714,0.39548212
25,26.452032,0.17056336,23.702023999999998,26.134327,29.004509000000002,5.3024845,101.79875,90.28769,55.164017,74.84678000000001,0.7132556,0.88185143,0.11252296,0.55583924,1.2730336000000002,1.1605107,13.981902,7.754201400000001,8.809235000000001,4.925105599999999,0.036407903,1.4218885,1.5376319999999999,0.75248265,2.8793824,1.3432621999999999,2.5100496,3.7134433,19.168598,0.5844315,689.025,0.41931409999999997,1226.5153,0.19382177,-61.089169999999996,-1.4610213,1698.5161,0.17402227,-65.32755999999999,-1.2775078000000002,2652.7070000000003,0.097718455,-65.964355,-1.2536029,-11.095391000000001,-0.63099444,19.335014,0.44326708,0.07555034,0.53606844,-0.011697319,-1.2857485,-5.6100965,13.604610000000001,0.010684397,0.0042055547,3.168427,1.6722407,0.41599998,0.27605072,0.17666666,0.20951444
26,25.787737,0.14109066,22.862738,26.024685,28.745832,5.883095,261.08603,534.39545,99.56235,305.13763,0.85111886,0.83904773,0.1256885,0.70493203,1.4787945,1.353106,13.722601999999998,6.047692,11.23921,6.310941000000001,0.031209052999999997,1.6834822,1.5077152,0.7108293000000001,2.9404957,1.3216291999999998,2.2228599,3.4817739999999997,17.724482000000002,0.5986762,652.15607,0.4494542,1234.7909,0.21871799,-61.239662,-1.4628887,1674.7443,0.16951914,-65.47995,-1.2773303999999999,2620.2637,0.10054039,-65.00455,-1.2912567,-10.221753999999999,-0.6973248000000001,18.103502,0.46381298,0.07179177,0.50778764,-0.014561042,-0.989534,-4.0688505,13.422260000000001,0.020480113,0.0030178851,3.3771107000000002,1.4429108999999998,0.48391303,0.30842856,0.19454546,0.24056236
27,29.026453000000004,0.12039956,26.944336,29.279913,32.04272,5.0983849999999995,145.49461000000002,120.98451999999999,54.506209999999996,55.928825,0.71020174,0.99490714,0.05325947,0.54708594,1.2359631000000002,1.1827036,11.858801,5.8395157,8.720704,5.13376,0.031574182,1.585621,1.5708185,0.63510054,3.70225,1.0176,3.3109486000000006,2.9704787999999995,18.542887,0.49144053,707.4866,0.40665728,1312.7882,0.22215375,-78.25298000000001,-1.2231457000000001,1671.1505,0.16343658,-77.71639,-1.1815708999999999,2619.1543,0.116612874,-80.60398,-1.1106322,-8.898806,-0.7696886,17.77042,0.42008388,0.08673435,0.37329865,-0.011781877,-1.3380331,-7.403336500000001,16.407259,-0.0019225279000000001,0.0018520054999999998,2.6026027000000003,1.3104837999999999,0.4746154,0.30193259999999994,0.26846153,0.29299109999999995
